client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,Variation,process_step
3409692,15.0,190.0,64.0,M,2.0,35915.44,2.0,5.0,Control,4
673653,8.0,103.0,74.0,U,2.0,49925.65,6.0,9.0,Control,4
7981938,12.0,155.0,35.5,M,2.0,85066.1,1.0,4.0,Control,4
1825203,7.0,87.0,46.0,U,3.0,48725.71,5.0,8.0,Control,0
7537958,4.0,55.0,78.0,M,2.0,33722.88,6.0,9.0,Control,0
3106754,6.0,83.0,61.0,U,2.0,100006.99,5.0,8.0,Control,2
4773291,7.0,86.0,35.0,U,2.0,69474.36,1.0,4.0,Control,0
4698689,6.0,81.0,25.5,U,3.0,93892.52,6.0,9.0,Control,4
6177093,20.0,249.0,70.0,F,2.0,51808.69,6.0,9.0,Control,0
6948425,6.0,76.0,55.0,M,2.0,56223.92999999999,1.0,4.0,Control,0
7413723,7.0,92.0,61.0,U,2.0,50227.42,6.0,9.0,Control,4
8605014,12.0,152.0,32.0,F,2.0,38416.11,1.0,4.0,Control,2
4242907,13.0,164.0,60.5,F,2.0,862397.3500000001,6.0,9.0,Control,4
4591425,26.0,318.0,28.0,F,2.0,28505.54,1.0,4.0,Control,0
4347928,10.0,121.0,31.5,M,2.0,30621.83,1.0,4.0,Control,4
1237798,13.0,159.0,56.0,F,2.0,111454.14,6.0,9.0,Control,2
1265437,8.0,104.0,36.0,M,2.0,48083.09,0.0,3.0,Control,2
5220791,7.0,90.0,49.5,U,2.0,79594.45999999999,2.0,5.0,Control,4
6103015,11.0,134.0,58.0,F,2.0,39525.93,5.0,8.0,Control,4
5137559,8.0,97.0,23.5,F,2.0,43765.32,2.0,5.0,Control,4
2268691,24.0,288.0,53.0,F,2.0,109984.81,1.0,4.0,Control,2
5194828,23.0,283.0,56.5,M,2.0,112755.19,1.0,4.0,Control,4
2968554,22.0,275.0,23.5,M,2.0,42964.86,1.0,4.0,Control,4
7080227,22.0,271.0,69.5,M,2.0,44954.08,4.0,7.0,Control,4
7395578,20.0,251.0,46.5,M,2.0,70817.68,3.0,6.0,Control,4
3430824,15.0,188.0,41.0,F,2.0,76149.93,1.0,4.0,Control,1
8451346,4.0,54.0,51.0,M,2.0,51822.06,2.0,6.0,Control,2
8514205,14.0,179.0,62.0,F,2.0,81695.18,1.0,4.0,Control,1
9425800,6.0,75.0,62.0,M,2.0,433525.7,6.0,9.0,Control,3
7894096,10.0,130.0,49.0,M,2.0,108245.25,5.0,8.0,Control,4
1842548,12.0,150.0,50.0,F,2.0,26593.34,3.0,6.0,Control,2
4297664,14.0,177.0,36.0,M,2.0,46653.73,3.0,6.0,Control,4
1701734,5.0,69.0,27.5,U,2.0,53674.64,3.0,6.0,Control,4
2494977,11.0,143.0,48.0,M,2.0,40692.03,0.0,3.0,Control,0
668594,7.0,91.0,37.0,U,2.0,176399.8,6.0,9.0,Control,4
3584720,11.0,143.0,48.5,M,2.0,129343.33,4.0,8.0,Control,4
7207209,28.0,336.0,55.5,M,3.0,1111922.01,3.0,6.0,Control,4
4943507,9.0,108.0,26.5,M,2.0,72640.97,5.0,8.0,Control,4
1585160,12.0,151.0,60.0,M,2.0,30235.58,5.0,8.0,Control,3
2257239,10.0,125.0,72.5,M,2.0,438630.5,1.0,4.0,Control,4
6267683,27.0,325.0,63.0,F,2.0,32005.92,0.0,3.0,Control,0
7542655,23.0,276.0,74.0,F,3.0,262005.97,6.0,9.0,Control,4
5902655,25.0,306.0,66.0,F,2.0,388850.31,3.0,6.0,Control,1
2385222,11.0,138.0,44.0,M,2.0,67624.03,1.0,4.0,Control,0
8556063,8.0,98.0,36.0,U,2.0,71283.93,1.0,4.0,Control,2
7314276,6.0,83.0,34.5,U,2.0,26793.77,4.0,7.0,Control,4
5263052,5.0,64.0,45.5,U,2.0,239964.42,3.0,6.0,Control,4
1148774,31.0,378.0,26.0,F,2.0,58809.35,6.0,9.0,Control,1
3213762,5.0,60.0,36.5,U,4.0,143339.31,3.0,6.0,Control,4
802406,8.0,106.0,61.5,F,2.0,278987.13,4.0,7.0,Control,4
5374782,11.0,142.0,56.0,F,3.0,143590.14,2.0,5.0,Control,0
7671296,16.0,195.0,31.5,F,2.0,26097.44,0.0,3.0,Control,4
6038811,6.0,73.0,30.5,U,3.0,83172.73,6.0,9.0,Control,4
4500260,15.0,189.0,61.0,F,2.0,35147.03,5.0,8.0,Control,0
9418418,15.0,180.0,53.5,M,3.0,849117.2200000001,5.0,8.0,Control,4
8708356,9.0,111.0,43.5,U,2.0,56333.21,6.0,9.0,Control,4
5686008,16.0,199.0,85.5,F,2.0,46657.13,4.0,7.0,Control,4
738931,5.0,65.0,25.5,U,2.0,41533.92999999999,6.0,9.0,Control,4
3773950,14.0,178.0,26.0,M,2.0,100977.16,0.0,3.0,Control,1
7484370,5.0,68.0,45.0,U,2.0,137811.74,2.0,5.0,Control,0
8721817,11.0,138.0,50.0,M,2.0,85141.58,1.0,4.0,Control,4
5899752,11.0,141.0,72.0,M,2.0,40217.91,2.0,5.0,Control,3
8539205,10.0,120.0,58.5,M,2.0,60878.24,0.0,3.0,Control,4
3561951,6.0,78.0,66.5,U,2.0,585539.3,1.0,4.0,Control,4
7726930,9.0,108.0,50.5,F,2.0,39713.23,0.0,3.0,Control,4
4292181,7.0,84.0,28.0,U,2.0,48197.65,1.0,4.0,Control,4
7171907,23.0,277.0,77.5,F,2.0,70542.14,4.0,7.0,Control,4
4991019,17.0,205.0,60.5,F,3.0,108815.75,3.0,6.0,Control,4
4654660,16.0,193.0,49.0,M,2.0,55390.02,2.0,5.0,Control,2
356380,37.0,447.0,73.0,F,3.0,459026.19,6.0,9.0,Control,4
1180831,7.0,91.0,63.0,U,2.0,353084.93,3.0,6.0,Control,1
3478279,5.0,71.0,47.0,U,2.0,87816.4,2.0,5.0,Control,4
4665270,5.0,68.0,60.5,U,3.0,41169.53,1.0,4.0,Control,4
7501794,13.0,157.0,50.5,M,2.0,154097.41,3.0,6.0,Control,4
7469891,14.0,170.0,30.5,M,2.0,26374.31,1.0,4.0,Control,4
5758630,15.0,191.0,36.5,M,5.0,626551.7100000001,6.0,9.0,Control,4
8783587,10.0,125.0,31.5,M,2.0,56201.0,4.0,7.0,Control,4
9221011,13.0,161.0,32.0,M,3.0,47435.83,1.0,4.0,Control,1
4645791,24.0,288.0,62.0,M,2.0,27795.76,3.0,6.0,Control,0
6640815,15.0,190.0,42.5,M,2.0,29787.76,5.0,8.0,Control,4
7672926,20.0,243.0,55.5,F,2.0,42070.14,0.0,3.0,Control,4
173122,15.0,180.0,44.0,F,2.0,26526.77,4.0,7.0,Control,4
9118633,11.0,138.0,25.5,F,2.0,30307.02,3.0,6.0,Control,4
6076090,7.0,91.0,30.5,U,2.0,122181.54,6.0,9.0,Control,4
1989030,5.0,71.0,51.0,U,2.0,48847.03,2.0,5.0,Control,4
5749834,8.0,106.0,27.0,F,2.0,98049.66,6.0,9.0,Control,4
9720223,25.0,306.0,33.5,M,3.0,326394.57,6.0,9.0,Control,4
4303935,19.0,237.0,59.5,M,3.0,339002.91,6.0,9.0,Control,4
6937706,9.0,112.0,52.0,M,2.0,36110.62,0.0,4.0,Control,0
2460415,7.0,84.0,45.5,U,2.0,53531.84,0.0,3.0,Control,4
5818842,16.0,195.0,40.0,M,2.0,45303.42,3.0,6.0,Control,3
4959337,3.0,45.0,37.5,U,3.0,157606.46000000002,3.0,6.0,Control,4
7320092,8.0,103.0,68.5,U,2.0,324309.49,6.0,9.0,Control,4
2044842,3.0,45.0,51.0,U,2.0,331068.19,6.0,9.0,Control,0
1056689,33.0,407.0,66.5,M,3.0,79531.06,6.0,9.0,Control,4
6199818,11.0,143.0,45.5,M,3.0,68201.11,6.0,9.0,Control,4
9238418,24.0,298.0,69.5,M,4.0,501859.77,4.0,7.0,Control,4
8884917,10.0,129.0,24.0,F,3.0,48533.12,2.0,5.0,Control,3
245646,5.0,60.0,45.5,F,4.0,41356.76,6.0,9.0,Control,4
4430317,16.0,192.0,68.0,M,3.0,530566.6900000001,6.0,9.0,Control,0
3714371,5.0,70.0,61.0,U,2.0,32632.24,0.0,3.0,Control,0
7001799,6.0,83.0,33.5,U,2.0,40713.89,6.0,9.0,Control,4
7016886,5.0,66.0,25.5,U,2.0,104248.64,6.0,9.0,Control,4
8127966,4.0,59.0,36.0,U,2.0,27501.83,2.0,5.0,Control,0
6876463,6.0,74.0,24.0,F,3.0,31961.08,1.0,4.0,Control,4
3995477,15.0,187.0,31.5,M,2.0,33268.04,1.0,4.0,Control,4
2978729,18.0,227.0,48.5,M,2.0,231871.14,6.0,9.0,Control,4
7619691,5.0,66.0,34.5,U,3.0,155293.34000000003,6.0,9.0,Control,4
2616521,5.0,68.0,21.5,U,2.0,113493.05,6.0,9.0,Control,4
6010271,6.0,78.0,36.5,U,3.0,219952.13,6.0,9.0,Control,4
4099829,20.0,242.0,66.5,F,2.0,68943.33,1.0,4.0,Control,4
9988775,18.0,216.0,36.0,M,5.0,818353.75,6.0,9.0,Control,4
9444752,14.0,179.0,53.0,M,2.0,33602.55,2.0,5.0,Control,0
9079316,28.0,340.0,73.0,F,2.0,82293.11,4.0,7.0,Control,1
6522843,12.0,154.0,57.0,F,2.0,62032.19,6.0,9.0,Control,1
8750191,16.0,192.0,54.5,F,2.0,58409.13,2.0,5.0,Control,4
9591007,10.0,126.0,72.0,F,2.0,142193.14,6.0,9.0,Control,0
3092256,5.0,67.0,31.5,U,3.0,48144.6,6.0,9.0,Control,4
2607873,18.0,216.0,49.0,M,2.0,136956.19,6.0,9.0,Control,4
8154299,4.0,56.0,50.5,M,3.0,29501.11,3.0,6.0,Control,4
6253564,4.0,59.0,59.0,U,2.0,58985.97,2.0,5.0,Control,4
8023221,12.0,154.0,41.0,F,2.0,61944.39,0.0,3.0,Control,2
9220363,11.0,142.0,67.0,M,2.0,77428.16,0.0,3.0,Control,1
1171656,14.0,178.0,36.0,M,2.0,75645.28,2.0,5.0,Control,4
3437781,7.0,89.0,27.5,U,2.0,24478.07,0.0,3.0,Control,4
3979160,6.0,78.0,66.5,U,2.0,80456.44,4.0,7.0,Control,4
4033851,12.0,149.0,63.5,M,2.0,142642.26,5.0,8.0,Control,4
1696504,24.0,288.0,56.5,F,2.0,74228.70999999999,3.0,6.0,Control,4
7322054,16.0,202.0,37.5,M,2.0,62531.82,0.0,3.0,Control,4
3131159,12.0,154.0,70.5,F,2.0,50228.47,3.0,6.0,Control,4
5005985,16.0,192.0,34.0,M,2.0,56134.38,6.0,9.0,Control,0
614978,22.0,275.0,69.0,F,3.0,70027.22,3.0,6.0,Control,4
2984162,10.0,124.0,34.5,M,3.0,30190.2,1.0,4.0,Control,4
2364227,7.0,85.0,30.5,U,2.0,33263.7,0.0,3.0,Control,4
2798135,9.0,110.0,77.5,M,2.0,74245.98,2.0,5.0,Control,4
1941269,10.0,130.0,24.5,M,2.0,29656.07,1.0,4.0,Control,4
245270,15.0,188.0,33.5,F,2.0,33882.94,1.0,4.0,Control,4
8563608,6.0,75.0,49.5,U,3.0,55799.42,6.0,9.0,Control,4
912772,10.0,129.0,52.0,M,2.0,31454.04,1.0,4.0,Control,0
1543918,10.0,120.0,64.0,M,2.0,646376.65,6.0,9.0,Control,0
6596429,9.0,109.0,51.0,M,2.0,239657.72,5.0,8.0,Control,0
7546162,7.0,85.0,72.5,U,2.0,34184.509999999995,3.0,6.0,Control,4
9394424,12.0,146.0,60.0,F,2.0,130025.02,6.0,9.0,Control,3
1705876,7.0,95.0,34.5,U,2.0,31859.37,2.0,6.0,Control,4
3612419,13.0,158.0,47.0,M,4.0,3046147.06,6.0,9.0,Control,4
3076358,12.0,153.0,57.5,M,2.0,239566.86,6.0,9.0,Control,4
2336769,5.0,71.0,33.5,U,2.0,51234.33,1.0,5.0,Control,4
175033,5.0,70.0,41.5,U,2.0,46193.27,0.0,3.0,Control,4
8353994,4.0,58.0,31.5,U,2.0,145891.78999999998,2.0,5.0,Control,4
716233,7.0,85.0,25.0,U,2.0,62520.35,1.0,4.0,Control,4
5495797,9.0,110.0,78.0,M,2.0,44102.1,5.0,8.0,Control,1
4974882,5.0,71.0,23.0,U,2.0,33006.07,6.0,9.0,Control,2
7041718,9.0,118.0,37.0,M,2.0,74319.17,3.0,6.0,Control,3
2446320,4.0,54.0,63.0,F,2.0,135039.74,2.0,5.0,Control,0
8406897,16.0,195.0,59.0,F,3.0,51950.31,5.0,8.0,Control,2
9559072,4.0,55.0,25.5,U,3.0,65801.54000000001,2.0,5.0,Control,4
5230087,9.0,109.0,45.0,F,3.0,1066583.87,4.0,7.0,Control,0
1395331,5.0,68.0,63.5,F,2.0,69096.75,6.0,9.0,Control,4
8082450,15.0,189.0,45.5,M,2.0,89168.01,1.0,4.0,Control,4
5154904,24.0,298.0,64.0,F,3.0,186025.99,5.0,8.0,Control,3
6011987,22.0,264.0,46.5,M,2.0,306435.73,2.0,5.0,Control,4
1739648,20.0,240.0,33.5,F,2.0,52361.98,1.0,4.0,Control,4
9833183,12.0,153.0,29.5,M,2.0,24798.83,1.0,4.0,Control,4
105007,9.0,118.0,35.0,F,2.0,34897.47,3.0,6.0,Control,0
3250035,15.0,181.0,63.0,M,2.0,129932.28,6.0,9.0,Control,2
7485074,5.0,71.0,59.0,U,2.0,41679.75,0.0,3.0,Control,4
1462649,6.0,80.0,43.5,U,2.0,136210.51,6.0,9.0,Control,4
1534505,12.0,154.0,70.0,M,2.0,402530.85,6.0,9.0,Control,4
3376862,7.0,90.0,35.5,U,2.0,74224.29999999999,4.0,7.0,Control,4
7207981,6.0,72.0,37.5,U,2.0,36804.79,1.0,4.0,Control,4
5373510,11.0,138.0,55.0,M,2.0,99390.32,1.0,4.0,Control,3
1538385,6.0,77.0,56.5,U,2.0,32610.72,1.0,4.0,Control,4
7900566,4.0,57.0,47.5,U,2.0,26141.06,1.0,4.0,Control,4
4019292,16.0,200.0,63.5,M,2.0,50371.09,1.0,4.0,Control,4
838364,11.0,136.0,45.5,F,2.0,30788.94,1.0,4.0,Control,4
2715696,8.0,98.0,45.5,U,2.0,167766.33000000002,0.0,3.0,Control,4
8555070,12.0,151.0,25.0,F,2.0,160143.88,3.0,6.0,Control,3
6067170,4.0,57.0,29.5,U,2.0,32348.57,4.0,7.0,Control,4
3767825,6.0,80.0,29.0,U,3.0,42453.82,5.0,8.0,Control,4
8454223,7.0,85.0,35.5,U,2.0,44064.48,1.0,4.0,Control,4
5988404,19.0,231.0,65.5,M,2.0,35542.77,1.0,4.0,Control,4
8610750,17.0,211.0,66.0,M,4.0,1220733.59,6.0,9.0,Control,4
2180091,5.0,71.0,57.0,M,2.0,49523.82,4.0,8.0,Control,1
9961809,4.0,58.0,50.0,U,2.0,101223.63,4.0,7.0,Control,4
5956524,10.0,125.0,57.5,M,2.0,84993.2,3.0,6.0,Control,4
9361140,15.0,186.0,58.5,M,2.0,32471.05,6.0,9.0,Control,4
6346672,6.0,72.0,38.0,U,2.0,32694.18,6.0,9.0,Control,1
4303270,9.0,119.0,27.0,M,3.0,93807.96,1.0,4.0,Control,4
9678288,4.0,56.0,23.0,U,2.0,48069.65,1.0,4.0,Control,4
6885563,6.0,81.0,58.0,U,2.0,52568.74,4.0,7.0,Control,0
16135,14.0,170.0,63.5,F,2.0,173616.2,3.0,6.0,Control,4
571660,10.0,126.0,57.5,M,2.0,273213.39,6.0,9.0,Control,4
4087981,11.0,132.0,27.5,M,2.0,37871.38,2.0,5.0,Control,4
7144492,19.0,235.0,62.0,F,2.0,215608.13,5.0,8.0,Control,4
2406074,43.0,516.0,73.5,M,2.0,137977.78999999998,5.0,8.0,Control,4
7363477,4.0,58.0,27.0,U,2.0,33020.5,0.0,3.0,Control,2
3996280,14.0,168.0,62.5,F,2.0,144037.22,6.0,9.0,Control,4
47933,13.0,156.0,49.5,F,2.0,95327.95,1.0,4.0,Control,4
3379469,8.0,105.0,32.0,F,2.0,58360.23,4.0,7.0,Control,3
3931869,5.0,66.0,25.0,U,2.0,26660.6,6.0,9.0,Control,2
4243600,12.0,144.0,24.0,M,2.0,31630.13,1.0,4.0,Control,2
8173142,24.0,297.0,62.5,M,3.0,415873.04,5.0,8.0,Control,4
934442,20.0,250.0,42.5,F,3.0,104786.92,5.0,8.0,Control,4
2982738,20.0,250.0,67.5,F,3.0,78141.62,6.0,9.0,Control,4
423183,20.0,241.0,47.5,M,3.0,959637.47,6.0,9.0,Control,4
6263611,17.0,215.0,53.5,F,2.0,47586.57,3.0,6.0,Control,4
1796649,16.0,202.0,62.5,F,2.0,62029.45,4.0,7.0,Control,4
3802621,15.0,180.0,44.0,M,2.0,58005.4,6.0,9.0,Control,0
7453419,9.0,109.0,35.5,M,2.0,47618.75,1.0,4.0,Control,4
3572257,6.0,83.0,24.5,U,2.0,59344.67,6.0,9.0,Control,4
2270034,5.0,69.0,47.5,U,2.0,42248.24,1.0,4.0,Control,4
3303323,8.0,100.0,35.0,U,2.0,34558.36,6.0,9.0,Control,0
1129306,9.0,118.0,66.5,M,2.0,113023.8,6.0,9.0,Control,4
5076403,15.0,186.0,30.0,M,2.0,61763.12,6.0,9.0,Control,0
6024105,15.0,188.0,50.0,M,2.0,54227.21,1.0,4.0,Control,3
8832230,15.0,181.0,73.5,F,2.0,771060.11,6.0,9.0,Control,4
2717799,6.0,83.0,57.5,U,2.0,71941.98,2.0,5.0,Control,4
3589009,8.0,98.0,46.0,M,2.0,129111.0,0.0,3.0,Control,0
2581,4.0,58.0,22.0,M,2.0,24976.79,1.0,4.0,Control,0
1930561,11.0,142.0,47.0,M,2.0,70786.51,0.0,3.0,Control,0
7001756,16.0,196.0,48.5,F,2.0,74606.13,1.0,4.0,Control,4
3667737,6.0,74.0,59.5,U,2.0,62144.13,2.0,5.0,Control,4
5379667,7.0,85.0,49.5,U,2.0,36419.14,1.0,4.0,Control,4
1438266,11.0,136.0,30.0,F,2.0,62207.34,6.0,9.0,Control,4
6389700,7.0,84.0,30.0,U,2.0,24069.54,4.0,7.0,Control,2
9295408,25.0,304.0,65.5,M,2.0,150975.9,2.0,5.0,Control,4
2971636,24.0,291.0,58.5,M,3.0,566776.0900000001,2.0,6.0,Control,4
7889820,25.0,301.0,59.0,M,3.0,212013.37,4.0,7.0,Control,4
3169324,22.0,265.0,51.5,M,3.0,317823.42,6.0,9.0,Control,4
7186557,20.0,250.0,32.5,M,2.0,229440.09000000003,3.0,6.0,Control,4
8586222,17.0,213.0,61.0,F,2.0,37804.34,6.0,9.0,Control,0
2171087,5.0,60.0,68.0,M,2.0,444771.23,6.0,9.0,Control,0
8119688,9.0,119.0,25.0,F,2.0,24498.02,0.0,3.0,Control,4
1124939,4.0,57.0,67.0,F,3.0,53054.26,6.0,9.0,Control,3
1246796,16.0,192.0,24.5,F,2.0,28251.54,2.0,5.0,Control,4
3767203,9.0,109.0,47.5,M,2.0,70820.4,6.0,9.0,Control,4
2347584,13.0,163.0,60.0,F,2.0,25678.79,3.0,6.0,Control,1
2289242,6.0,82.0,56.0,U,2.0,31498.45,1.0,4.0,Control,4
8836938,12.0,151.0,63.5,M,2.0,35048.24,6.0,9.0,Control,4
5062808,10.0,126.0,28.5,M,4.0,257488.95,6.0,9.0,Control,4
6746464,30.0,361.0,50.5,M,2.0,47892.98,2.0,5.0,Control,4
2406259,14.0,172.0,45.0,F,2.0,39619.31,1.0,4.0,Control,2
1520540,22.0,270.0,53.5,M,2.0,133645.22999999998,6.0,9.0,Control,4
8313694,21.0,253.0,51.0,F,2.0,140020.97999999998,0.0,3.0,Control,2
2486678,20.0,249.0,71.0,M,3.0,561168.4600000001,2.0,5.0,Control,4
1548193,17.0,215.0,33.5,M,2.0,175215.51,5.0,8.0,Control,4
3253291,12.0,150.0,28.5,F,3.0,148482.78999999998,4.0,7.0,Control,4
7254723,6.0,80.0,75.0,U,2.0,149515.78,6.0,9.0,Control,0
3716587,12.0,155.0,43.0,M,3.0,134899.7,1.0,4.0,Control,1
5631954,14.0,177.0,60.0,M,2.0,236370.01,6.0,9.0,Control,3
6821987,4.0,59.0,47.5,U,2.0,29858.95,0.0,3.0,Control,4
2179845,24.0,292.0,62.5,F,2.0,143381.49,2.0,5.0,Control,4
4514128,6.0,82.0,34.0,U,2.0,66136.54000000001,1.0,4.0,Control,1
864721,13.0,156.0,44.5,M,2.0,157675.56,6.0,9.0,Control,4
4468780,26.0,314.0,68.5,F,3.0,681199.2000000001,3.0,6.0,Control,4
193835,27.0,331.0,84.5,F,2.0,54177.98,2.0,5.0,Control,4
4717014,27.0,335.0,51.5,F,2.0,43476.47,0.0,3.0,Control,4
2798244,7.0,96.0,33.5,U,2.0,46586.37,0.0,3.0,Control,4
9428003,15.0,185.0,59.5,F,2.0,36441.38,2.0,5.0,Control,4
3843683,5.0,70.0,46.5,F,2.0,145875.84,1.0,4.0,Control,4
1298301,9.0,109.0,43.5,M,2.0,58601.57,5.0,8.0,Control,4
9746326,7.0,85.0,67.5,U,2.0,31036.31,4.0,7.0,Control,4
9708366,14.0,174.0,32.0,F,2.0,72359.1,0.0,3.0,Control,3
6952910,7.0,84.0,54.5,U,2.0,71969.38,2.0,5.0,Control,4
4726332,15.0,188.0,51.5,M,2.0,31735.44,1.0,4.0,Control,4
2894620,15.0,189.0,35.0,M,2.0,42652.22,1.0,4.0,Control,3
361306,12.0,147.0,64.0,M,3.0,30544.69,3.0,6.0,Control,0
5518993,8.0,101.0,30.5,U,2.0,52337.9,2.0,5.0,Control,4
9137754,25.0,303.0,44.5,M,3.0,1396463.5699999998,6.0,9.0,Control,4
9517647,23.0,286.0,54.0,M,2.0,74942.82,6.0,9.0,Control,3
4612060,22.0,267.0,68.0,M,2.0,34313.59,6.0,9.0,Control,0
7294783,6.0,73.0,36.5,U,2.0,25186.41,1.0,4.0,Control,4
3389527,10.0,125.0,30.0,M,3.0,82811.51,4.0,7.0,Control,4
2822607,9.0,116.0,45.5,F,2.0,114918.23,4.0,7.0,Control,4
5412721,15.0,181.0,28.5,F,2.0,42167.74,0.0,3.0,Control,4
3469614,7.0,85.0,25.5,U,2.0,39830.05,6.0,9.0,Control,4
9528028,20.0,246.0,66.5,M,2.0,379919.81,4.0,7.0,Control,4
4275135,6.0,82.0,26.0,U,2.0,26432.52,3.0,6.0,Control,0
2354035,55.0,668.0,72.0,F,2.0,157703.82,3.0,6.0,Control,1
2448787,15.0,186.0,37.5,F,2.0,34080.85,0.0,3.0,Control,4
4909817,7.0,95.0,33.5,U,2.0,99338.67,6.0,9.0,Control,4
9343636,7.0,91.0,46.5,U,2.0,100993.38,0.0,3.0,Control,4
653513,28.0,340.0,32.5,F,3.0,41950.17,4.0,7.0,Control,4
2108691,9.0,118.0,57.0,M,2.0,176228.31,2.0,5.0,Control,0
9158440,6.0,82.0,59.0,U,2.0,30487.49,1.0,4.0,Control,4
3777351,8.0,104.0,36.5,M,3.0,225805.41,6.0,9.0,Control,4
7267111,7.0,85.0,26.5,M,2.0,55774.05,0.0,3.0,Control,4
8556804,20.0,244.0,58.5,M,2.0,75253.0,2.0,5.0,Control,4
1335216,15.0,189.0,36.5,M,3.0,507035.19,4.0,7.0,Control,4
8604300,5.0,65.0,65.5,M,2.0,54607.67,4.0,7.0,Control,4
4520299,6.0,74.0,27.0,U,2.0,45102.32,0.0,3.0,Control,0
8770403,30.0,371.0,65.0,F,2.0,33482.22,0.0,3.0,Control,0
2289925,16.0,192.0,65.0,F,2.0,730519.05,3.0,6.0,Control,0
5932527,24.0,292.0,81.0,M,3.0,967918.68,4.0,7.0,Control,4
2682091,24.0,289.0,61.5,M,4.0,2609605.44,5.0,9.0,Control,4
9995084,21.0,263.0,68.5,F,3.0,784605.3200000001,6.0,9.0,Control,4
9722838,18.0,220.0,51.0,M,2.0,86437.4,2.0,5.0,Control,0
4140276,5.0,61.0,57.5,U,2.0,33481.45,6.0,9.0,Control,4
3278160,7.0,95.0,53.5,U,2.0,46067.35,0.0,3.0,Control,4
9179290,10.0,124.0,29.0,F,2.0,67712.22,2.0,5.0,Control,2
6162060,18.0,226.0,66.5,F,2.0,72547.91,1.0,4.0,Control,4
8903501,13.0,166.0,44.5,F,2.0,30299.98,0.0,7.0,Control,4
7328839,14.0,178.0,61.0,F,2.0,48572.67,3.0,6.0,Control,0
3949122,5.0,60.0,34.5,U,2.0,30758.03,4.0,7.0,Control,4
8984851,5.0,68.0,29.0,U,2.0,25122.07,1.0,4.0,Control,4
4547552,5.0,71.0,26.5,U,2.0,26511.4,1.0,4.0,Control,4
5440190,6.0,82.0,31.5,U,3.0,97643.67,3.0,6.0,Control,4
1976026,5.0,66.0,55.5,M,2.0,1001671.76,6.0,9.0,Control,4
2166183,4.0,58.0,64.5,U,2.0,24231.15,1.0,4.0,Control,4
3745434,5.0,70.0,21.0,U,2.0,32280.77,0.0,3.0,Control,0
460505,10.0,131.0,47.0,M,2.0,43554.07,0.0,3.0,Control,4
7802782,22.0,264.0,49.0,M,3.0,199338.73,5.0,8.0,Control,3
7260625,21.0,258.0,29.0,M,3.0,26141.21,6.0,9.0,Control,4
2594659,20.0,246.0,60.0,M,3.0,59225.35,0.0,3.0,Control,4
3468143,20.0,241.0,64.0,F,2.0,51048.45,3.0,6.0,Control,4
517186,15.0,180.0,69.5,M,2.0,31286.72,3.0,6.0,Control,4
6115725,8.0,97.0,21.5,U,2.0,44516.97,0.0,3.0,Control,4
4606906,8.0,106.0,56.0,F,2.0,58415.5,2.0,5.0,Control,0
7826041,7.0,86.0,45.0,U,2.0,59939.35,2.0,5.0,Control,4
1806584,8.0,103.0,58.5,U,2.0,24807.45,0.0,3.0,Control,4
6743650,18.0,218.0,61.5,F,2.0,264986.29,6.0,9.0,Control,4
4849181,10.0,127.0,52.0,F,2.0,291855.37,6.0,9.0,Control,0
9772972,6.0,73.0,34.0,U,3.0,55266.82,1.0,4.0,Control,2
8707061,19.0,229.0,45.0,M,2.0,394212.13,5.0,8.0,Control,4
1583044,5.0,66.0,34.5,U,2.0,46296.24,1.0,4.0,Control,4
3060931,10.0,121.0,38.5,M,2.0,53681.2,5.0,8.0,Control,4
8697150,4.0,58.0,20.5,U,4.0,82407.01999999999,6.0,9.0,Control,4
240468,22.0,270.0,75.5,F,2.0,2137431.35,6.0,9.0,Control,4
3604196,4.0,59.0,48.0,F,2.0,54293.84,0.0,3.0,Control,4
5413659,10.0,125.0,29.0,M,3.0,100932.39,1.0,4.0,Control,4
3407269,9.0,119.0,36.0,M,2.0,60451.21,1.0,4.0,Control,2
2465653,11.0,137.0,23.5,F,3.0,70853.75,1.0,4.0,Control,4
6318309,25.0,307.0,22.0,M,2.0,89410.26,4.0,7.0,Control,0
760441,23.0,282.0,65.0,M,2.0,138766.65,6.0,9.0,Control,4
5339414,19.0,238.0,45.0,M,2.0,117760.75,4.0,7.0,Control,4
8507003,18.0,218.0,42.5,U,3.0,47112.69,4.0,7.0,Control,4
1784712,16.0,202.0,63.5,U,2.0,198002.27,6.0,9.0,Control,4
3425156,28.0,343.0,53.5,F,2.0,70657.28,5.0,8.0,Control,4
2173695,8.0,107.0,77.0,M,2.0,67309.25,4.0,9.0,Control,0
3546780,11.0,133.0,31.0,F,2.0,42681.88,1.0,4.0,Control,3
7867818,10.0,130.0,30.0,F,2.0,32713.4,2.0,5.0,Control,2
6315858,14.0,171.0,43.0,U,2.0,111465.68,6.0,9.0,Control,3
6965231,6.0,80.0,28.5,U,2.0,54769.66,0.0,3.0,Control,4
2360934,7.0,85.0,60.0,U,2.0,91115.39,1.0,4.0,Control,3
7302165,10.0,131.0,37.0,M,2.0,65097.84,0.0,3.0,Control,0
1253755,15.0,189.0,60.5,M,2.0,174988.27999999997,1.0,4.0,Control,4
