client_id,visitor_id,visit_id,process_step,date_time,device_change
5700235,823774438_16651472762,882152973_31403852172_82311,start,2017-04-05 18:27:50,True
5701502,827497333_59394094665,677511915_68882222852_68850,start,2017-03-30 16:10:42,True
5701502,290309921_83012430834,462429934_13070229154_404157,start,2017-05-12 14:21:58,True
5703050,958201764_70191363831,324976753_55813622043_14089,start,2017-06-14 13:59:47,True
5703050,977594224_41112578431,994587087_24547851236_948269,start,2017-06-20 18:35:30,True
5705639,253854595_64488163357,636652255_14272440013_22063,start,2017-06-04 14:02:27,True
5705639,767627322_7453090037,380817872_55379480597_941586,start,2017-06-13 18:02:30,True
5705732,139344146_80829030529,152845333_85222596998_983194,start,2017-06-01 15:48:00,True
5705732,588980019_48775414766,325906229_19641907181_381415,start,2017-06-01 16:29:27,True
5709425,423990887_950611098,6153564_45900605556_277182,start,2017-04-10 18:29:28,True
5709425,740729385_41010809537,747740684_8066477430_630709,start,2017-06-12 06:41:44,True
5713300,174791428_51702295297,563415658_19463591101_904648,start,2017-06-07 12:23:47,True
5713300,701854508_73568523940,551317395_14140947630_756912,start,2017-06-07 21:10:38,True
5713590,685327763_38084588387,189817106_93176189738_983800,start,2017-04-08 20:31:03,True
5713590,627759938_4790589104,240321657_75149689619_555332,start,2017-04-09 19:16:13,True
5713676,469478313_79579459411,348986153_38182872857_596834,start,2017-05-25 19:42:06,True
5713676,799456023_68606015813,388021231_84101072142_628341,confirm,2017-05-26 22:27:29,True
5713676,45181741_86582691103,644059849_13366250000_119811,confirm,2017-05-30 20:45:07,True
5713701,145402583_10210356731,15579732_40697643406_778172,start,2017-04-12 11:23:57,True
5713701,451874584_50090706477,463311173_45095285156_746961,start,2017-05-23 07:44:48,True
5715241,551168914_76308030965,240156170_58640535335_13336,start,2017-03-29 11:29:31,True
5715241,812139076_38185237806,249213_71964091247_475294,start,2017-03-29 18:30:35,True
5715241,551168914_76308030965,592493274_27401342350_884050,start,2017-03-30 08:37:39,True
5715241,705979158_28445927799,574824830_3110569075_99643,start,2017-04-09 18:25:24,True
5715241,434644824_86741307450,293052660_72619768602_952527,start,2017-04-16 11:08:26,True
5715241,464759685_34561145886,887423770_59390565772_648975,start,2017-04-16 12:09:06,True
5716664,927185663_14850021771,378612912_35404126133_858136,start,2017-04-01 12:20:55,True
5716664,598448907_71386816211,85638327_21785236866_203057,start,2017-04-18 12:15:47,True
5716760,484328223_72407067972,996342230_69968754716_118110,start,2017-04-05 13:27:31,True
5716760,527546809_9221764375,402065718_71165963508_984007,start,2017-04-13 13:24:08,True
5717307,125356743_16418113357,423038266_75269623620_952611,start,2017-06-02 16:11:11,True
5717307,354753593_38887513246,729498197_86526229396_192432,start,2017-06-14 14:24:35,True
5717725,299544628_11523547139,273170494_93036008757_563755,start,2017-04-14 17:04:04,True
5717725,512312396_39895304274,645767817_5654288279_631478,start,2017-04-21 11:37:55,True
5718016,162808284_50204833635,413584219_34906051279_190661,start,2017-05-26 14:08:43,True
5718016,87467544_9335005670,61059763_75250572963_288071,confirm,2017-05-30 09:48:37,True
5719050,393149612_10938660377,310353589_55250682123_505270,start,2017-05-29 09:30:21,True
5719050,224559993_26959700355,265785558_11992968339_889325,start,2017-06-05 12:57:12,True
5719787,998808807_77966906043,817614268_92966669143_659810,start,2017-06-07 11:40:33,True
5719787,492779474_57048740180,116098016_314939803_809849,start,2017-06-12 11:46:10,True
5721085,139603965_8465899583,604738716_60698760742_946699,start,2017-06-01 13:31:23,True
5721085,408426832_47636261469,949686941_94087147342_322600,start,2017-06-01 13:37:47,True
5721770,159720753_98332530416,120430161_30600529339_559704,start,2017-04-05 17:40:33,True
5721770,194379400_22297070042,147143048_37313603006_432525,start,2017-04-19 19:38:21,True
5721770,642682422_65519509185,723379989_79579359669_864242,start,2017-06-05 19:11:16,True
5724040,249569195_73576986594,397775684_89802311458_407385,start,2017-06-01 10:56:29,True
5724040,564849382_9907681888,956758043_96094907153_116021,confirm,2017-06-04 11:39:52,True
5724791,566818943_25419901086,231299508_2089688175_931902,start,2017-04-09 10:18:27,True
5724791,983457914_65072048823,380934149_80081816156_276952,start,2017-04-12 18:43:26,True
5725928,610610479_91477630577,597104089_7946066874_815861,start,2017-03-31 11:14:16,True
5725928,617290418_41549077234,429771404_6539720913_664634,start,2017-04-07 12:56:36,True
5725928,790935417_26614433459,392741982_81357689933_940708,start,2017-04-12 16:55:48,True
5725928,617290418_41549077234,746117336_36834818376_773234,start,2017-04-13 14:23:09,True
5726238,849385154_46143686933,632575396_8164955160_417853,start,2017-04-13 10:04:33,True
5726238,948062677_70383282759,897840894_67056777972_461905,confirm,2017-04-17 15:39:59,True
5726407,899776644_88107966258,665457980_20837326035_551177,start,2017-04-02 15:01:56,True
5726407,281692572_5972586158,66468861_81584647986_251947,start,2017-04-05 14:58:44,True
5728430,746949359_27978858456,260912601_5078516324_757062,start,2017-05-16 12:28:00,True
5728430,196406673_95084890473,387959583_40483400750_106536,start,2017-05-16 12:49:05,True
5728657,767874986_47091127391,584336861_53175116004_396339,start,2017-03-29 15:58:01,True
5728657,759850327_5771243173,10566599_45587295025_172827,start,2017-04-06 20:29:38,True
5728657,767874986_47091127391,780248141_56045097033_381778,start,2017-04-28 12:52:59,True
5728757,114335189_80167334828,468557610_31505566551_316085,start,2017-04-12 12:12:50,True
5728757,776650311_23210829565,403348804_20695949641_397682,start,2017-04-15 20:28:42,True
5729161,422583295_78880191135,720194691_38719994873_941359,start,2017-04-02 13:33:22,True
5729161,878888124_89886477052,139769812_29633618084_256280,start,2017-04-10 15:35:02,True
5729629,333142053_36820345668,421156214_7084009206_878114,start,2017-05-30 14:22:05,True
5729629,707025418_1058090838,702176629_46941449547_798669,confirm,2017-05-31 10:06:41,True
5732063,515873173_9409072142,691508473_54813386052_895378,start,2017-03-29 22:49:17,True
5732063,599709296_27443420079,427796648_80560090246_822565,confirm,2017-04-05 01:59:44,True
5733434,215868367_19777362970,590212139_45844143393_349071,start,2017-04-28 07:07:34,True
5733434,737710614_45595106000,811649599_87767345864_564317,start,2017-05-01 19:36:31,True
5733968,667584567_36428037815,987653036_33152626951_728112,start,2017-04-16 00:49:03,True
5733968,131921529_16614627276,254582767_57896923340_453868,start,2017-04-24 19:49:28,True
5734970,393774577_48563128374,657338495_60227388481_853843,start,2017-04-06 17:26:39,True
5734970,783474291_58914914501,550214715_63027371970_111650,start,2017-04-06 18:05:50,True
5734970,20739218_51731099118,476980195_47869244861_838408,start,2017-04-12 17:16:00,True
5737214,352524217_86797914880,966278490_39172148272_467500,start,2017-03-16 22:48:28,True
5737214,94198071_54835239436,980365656_49121317867_804190,start,2017-06-03 19:50:22,True
5737891,979574417_61954946537,454474661_24201719208_102463,start,2017-06-10 16:50:25,True
5737891,985011251_79556812129,91761025_93269958565_469852,start,2017-06-18 13:03:09,True
5738145,455935526_267420863,860140945_75483431082_82092,step_3,2017-04-23 16:44:50,True
5738145,645958250_88927994896,87935187_1690487027_837570,start,2017-04-25 16:35:07,True
5740202,312124859_55236199271,509656403_52118498809_302505,start,2017-03-29 11:25:44,True
5740202,641095684_18183152067,167254855_70026932991_180561,confirm,2017-04-02 13:52:34,True
5740205,75106941_88865990614,4845265_93813570438_649696,start,2017-04-06 09:21:27,True
5740205,230017315_81724860187,674294041_15997859704_77835,start,2017-06-08 13:59:02,True
5742901,922336309_39691275517,211005960_57569941391_674278,start,2017-06-02 12:11:40,True
5742901,942206037_22892288611,789575828_21533603072_935762,confirm,2017-06-15 10:54:46,True
5743376,300745630_36711030388,131348528_22231488950_128767,start,2017-04-15 12:04:28,True
5743376,296029394_73368674134,793131259_7308459622_291549,confirm,2017-05-23 13:20:33,True
5743599,569846244_70534889367,375820946_69559360055_935822,start,2017-04-06 09:50:15,True
5743599,353365674_1243793016,235385430_85502261160_480467,start,2017-04-17 10:27:52,True
5743599,820053868_76166665154,735665592_66074158321_525029,start,2017-04-24 13:22:41,True
5743859,603683999_15526530325,39445444_87764674860_458638,start,2017-05-24 17:06:26,True
5743859,78489956_36709439515,878815592_93642087494_744310,start,2017-05-24 17:28:50,True
5743859,603683999_15526530325,981465589_21144704352_986066,start,2017-05-30 11:23:14,True
5744614,546485186_37297724246,976086033_25445656750_898387,start,2017-04-09 11:14:36,True
5744614,747893866_88921113881,600104522_34679711976_158479,start,2017-05-11 17:19:26,True
5744987,721986878_24247904529,466895132_99436877370_707678,start,2017-04-20 08:15:40,True
5744987,741092405_23437593029,63454399_24805301857_989839,start,2017-04-20 10:20:39,True
5748369,478225548_82767351035,77556645_86759569614_546140,start,2017-03-29 15:18:09,True
5748369,168250017_39048279282,239025030_64957383022_918184,start,2017-04-03 20:38:40,True
5748369,478225548_82767351035,317550702_9563300092_343314,start,2017-04-06 15:36:19,True
5748795,616271696_94390347041,902149810_66768087920_566311,start,2017-06-05 06:53:07,True
5748795,160935352_20170812589,387184613_23253574455_893550,start,2017-06-08 11:16:35,True
5749778,42151493_40384383773,316966879_24546822600_337920,step_1,2017-03-29 11:48:33,True
5749778,828734377_51280969055,153466082_84805009884_937216,start,2017-05-30 14:14:38,True
5750791,445762554_56166663955,578650073_16960662053_235868,start,2017-06-14 00:19:26,True
5750791,396099468_6282634594,924630489_3822116768_826939,confirm,2017-06-15 09:23:59,True
5751386,989627121_4743750560,57822270_42164515148_473370,start,2017-03-29 12:24:02,True
5751386,256948734_21035291189,192863741_32465811908_448877,start,2017-04-25 17:53:30,True
5751386,989627121_4743750560,619672923_5733243881_297818,start,2017-05-02 16:27:32,True
5751427,128504949_66659279111,741795027_48107233880_323207,start,2017-04-24 08:44:32,True
5751427,609760779_35726669741,983831182_18881171794_622209,start,2017-04-24 17:50:05,True
5751652,42175009_77944112553,187141103_41097770617_989395,start,2017-03-29 17:16:53,True
5751652,388646893_99165474343,722680196_28053018107_705391,start,2017-05-12 07:41:06,True
5751652,78816077_85077359273,176193959_59480599527_162687,start,2017-06-01 16:24:54,True
5754354,885779170_16001783484,68842636_83148937023_25516,start,2017-04-14 20:05:00,True
5754354,835862867_27381538023,522172590_97619035151_153116,start,2017-04-14 20:05:43,True
5754834,727640319_38209381731,777591519_73702529743_791793,start,2017-03-30 13:41:57,True
5754834,177703555_28755673805,594787756_86584499588_678909,start,2017-04-09 19:02:41,True
5754907,962048073_39401352629,449175885_2892486946_712210,start,2017-04-09 10:30:23,True
5754907,484774237_29359308801,925556411_10111272937_711010,start,2017-04-09 11:06:23,True
5754907,962048073_39401352629,305611225_86794093902_106224,start,2017-04-09 13:04:41,True
5756542,136981687_65534525821,721618359_16691364716_413039,start,2017-04-04 01:07:34,True
5756542,791598486_11537000512,383213557_19889851704_833406,confirm,2017-04-05 03:12:53,True
5756542,624295439_91069442562,707240263_19883607534_204521,confirm,2017-04-10 12:36:20,True
5756542,548415430_7202905406,61112725_98865143355_48409,confirm,2017-04-11 08:56:21,True
5756542,456628431_73373610254,345254473_17912487056_148764,confirm,2017-04-12 13:25:17,True
5756542,709350978_89221215641,766496460_90646252081_768903,confirm,2017-04-13 09:11:19,True
5757842,130726784_31123415840,239773209_13235496220_131891,start,2017-06-04 00:53:54,True
5757842,681079610_88585306461,378263931_89347646553_671608,start,2017-06-07 17:54:34,True
5758320,732826382_45417079971,718720362_88170352273_65585,start,2017-04-22 14:33:39,True
5758320,892112884_25563104358,670811175_78307365986_5878,start,2017-05-26 18:34:50,True
5759997,416277256_55921874541,189479414_49387988611_283709,start,2017-04-02 22:32:55,True
5759997,667720425_8802221176,76890562_98936591078_418504,start,2017-04-20 18:48:16,True
5761692,882940190_32941100699,480754259_37620242849_985694,start,2017-05-24 19:50:11,True
5761692,746183331_7979623538,276911043_52959702805_77160,confirm,2017-05-25 11:11:41,True
5761946,430669178_36342190495,57127250_50441598218_373661,start,2017-04-10 13:17:19,True
5761946,436775486_49677738005,158281927_7550064278_376278,start,2017-04-19 08:11:13,True
5764934,528519491_61968510074,761884514_10064626214_208514,start,2017-04-05 11:07:07,True
5764934,99236258_27257155860,207684933_37104082813_163283,start,2017-04-05 19:30:15,True
5765923,591441101_93381890954,578599467_79579776166_464289,start,2017-06-01 14:40:52,True
5765923,783874523_65786595002,297530869_36608272996_732552,confirm,2017-06-04 18:48:11,True
5766870,269791039_90493268922,825141848_60327279638_296939,start,2017-04-05 11:29:56,True
5766870,796981058_88611759433,755012687_83066694990_517475,start,2017-05-20 08:03:57,True
5767567,536327905_93047060838,581915415_96573958933_191523,start,2017-04-23 23:25:29,True
5767567,411435129_65797009871,832123277_27673024283_385203,start,2017-05-23 11:26:05,True
5767567,536327905_93047060838,336746277_49635510126_617800,start,2017-06-03 23:13:54,True
5768962,654160723_16188553125,303081146_37572847721_220361,start,2017-04-05 11:30:41,True
5768962,354997693_71326152284,857636262_69435308591_766459,start,2017-04-19 11:29:08,True
5769140,493243076_90154225897,713122420_7165569161_90032,start,2017-03-31 22:33:50,True
5769140,265130869_75346715606,685650794_74834728578_360407,start,2017-04-16 09:00:21,True
5769449,555384648_24000331349,509689905_71767652741_560471,start,2017-06-07 17:05:50,True
5769449,655592964_66792507097,202028253_54049692642_366435,start,2017-06-11 18:28:07,True
5769833,537266070_97895216101,224471568_10994611042_44543,start,2017-06-01 12:09:06,True
5769833,941242673_7314570281,845312755_41865470572_282557,start,2017-06-04 12:14:17,True
5771032,419985150_87215242590,816350039_95357059866_481845,start,2017-04-11 12:40:18,True
5771032,67367811_42719297179,469128625_48408565991_700103,start,2017-05-24 18:38:22,True
5771284,620982698_95777355695,716989310_62801072086_326537,start,2017-04-01 14:29:14,True
5771284,455174421_4084725026,650697207_20750700461_821898,confirm,2017-04-03 23:02:12,True
5771709,936070804_7562812144,920397586_45043131957_210210,start,2017-06-02 10:57:33,True
5771709,165306114_33859518235,728498070_51990651397_522476,start,2017-06-14 11:38:01,True
5773024,787998424_62732449086,883752187_90424368118_287925,start,2017-04-23 12:37:16,True
5773024,581167134_71897504659,683805031_64563831974_908914,start,2017-06-12 17:52:40,True
5773250,120635673_3228531699,48644481_33617523455_433094,start,2017-06-08 01:19:32,True
5773250,227303097_85555788046,94707007_39164341800_860105,confirm,2017-06-11 12:24:12,True
5774132,333678177_26827868954,846109924_96409089339_556765,start,2017-06-04 13:13:49,True
5774132,414764897_30750791579,628978454_78940701995_138581,confirm,2017-06-14 11:16:56,True
5775521,692142169_91947032365,649554754_45994938313_789956,start,2017-05-28 09:59:59,True
5775521,42877387_63146673638,223158643_82084261385_239271,confirm,2017-05-29 07:58:53,True
5775521,692142169_91947032365,187470765_94023954325_114578,confirm,2017-06-01 14:21:30,True
5776157,890146527_56260408190,445539312_66423538218_441897,start,2017-05-25 13:53:15,True
5776157,755459795_29409597010,356284407_74964116273_771515,start,2017-05-26 15:02:20,True
5776430,907795506_21192082987,296493561_68892416254_849142,start,2017-03-30 19:41:55,True
5776430,6314926_14120480404,145834458_33226695804_347825,start,2017-06-02 16:19:02,True
5776631,648127457_96991830852,892598380_60814234816_854654,start,2017-03-29 11:09:25,True
5776631,52436991_26262658923,926413610_53184931366_60521,start,2017-03-29 11:24:40,True
5777311,303609295_22761752386,79572906_22513087038_22718,start,2017-04-12 19:00:01,True
5777311,419751526_93188806365,998791669_15432828629_699348,confirm,2017-06-07 12:04:32,True
5777311,414546234_20522576359,871390000_52672618409_979512,confirm,2017-06-08 09:36:26,True
5777598,327205010_42781904720,774249256_70934006013_51081,start,2017-06-08 13:36:18,True
5777598,31603880_52343046939,896682397_57100287157_104314,start,2017-06-12 15:21:25,True
5779069,746366301_78886203404,569537372_83580748624_340193,start,2017-06-18 19:23:04,True
5779069,617095820_56040776482,479241613_24622444206_581401,confirm,2017-06-19 19:28:46,True
5779555,898151831_78022314705,311651304_43746352793_35363,start,2017-05-29 15:59:30,True
5779555,379938362_72696482304,899323226_54169052775_685903,start,2017-05-29 18:12:49,True
5783222,425658912_49576909968,629549491_82227235402_92362,start,2017-03-31 10:55:26,True
5783222,909149567_49057024211,43692502_56069701198_353244,start,2017-05-19 10:08:54,True
5783246,83699238_62590933392,424899397_62339565567_360926,start,2017-04-02 10:23:44,True
5783246,256652608_84497719105,341889625_76388437093_594001,start,2017-04-10 19:16:32,True
5783371,73242246_36984657886,390022693_22173667997_677023,start,2017-04-07 18:21:26,True
5783371,763725698_32153346898,544048693_68879028255_999359,confirm,2017-06-17 15:58:11,True
5785137,162620567_274767949,210429426_48506710216_61281,start,2017-05-24 18:16:01,True
5785137,541502254_77841044330,230512801_2375423226_547722,start,2017-06-07 14:10:32,True
5786407,531541950_34339588394,800315756_27970110501_704373,start,2017-06-05 04:31:45,True
5786407,825754890_22570378800,126309668_43387948598_627576,start,2017-06-16 05:33:18,True
5787222,789125407_24447652397,710058503_86939989279_276826,start,2017-04-06 10:11:43,True
5787222,613728265_81597038942,343237925_47770685546_701177,start,2017-04-06 11:24:42,True
5787222,789125407_24447652397,736992056_11208356673_662147,confirm,2017-04-10 10:06:50,True
5787704,517951168_67529906221,254315622_10828003725_576634,start,2017-06-04 15:00:57,True
5787704,563811449_13895807373,933590483_5555845304_526740,start,2017-06-14 11:42:38,True
5788838,812977177_93307302523,571561795_34544096708_371491,start,2017-04-06 06:14:07,True
5788838,897879908_13396088465,355548069_27635811895_180107,start,2017-04-09 10:22:34,True
5789300,357519118_75896835310,164080529_2653495118_490887,start,2017-05-02 14:44:40,True
5789300,870843674_26884900938,51903387_46563608327_313817,start,2017-05-24 13:44:25,True
5790825,449059518_89965681614,267423501_75923876931_980865,start,2017-05-26 11:50:35,True
5790825,54430923_5667705677,152157611_81039140043_162897,confirm,2017-05-31 19:50:55,True
5791149,417746677_89020181845,978148334_95863595428_15776,start,2017-04-10 18:05:12,True
5791149,177701840_76841576747,530473543_72242180868_382472,start,2017-05-21 18:09:38,True
5794515,199016861_89596698656,654065578_69217079190_913966,start,2017-04-03 01:03:13,True
5794515,898401406_24632680942,473394809_6686976457_790262,start,2017-06-10 19:15:43,True
5794832,997005275_51003534083,600835278_42023538625_353434,start,2017-03-29 13:22:03,True
5794832,71738272_6884002979,374251026_57529304100_43658,start,2017-05-07 07:00:29,True
5795666,595791484_63587165188,663931876_3801455620_927611,start,2017-05-24 16:14:54,True
5795666,312776945_62799693105,25591281_75981182763_582578,confirm,2017-05-24 23:14:09,True
5795666,595791484_63587165188,100633464_91127475387_880977,confirm,2017-05-26 20:15:07,True
5799168,547652283_73842160956,392697295_65414449668_78884,start,2017-06-04 07:53:24,True
5799168,430070608_21113746055,821745350_88372588565_181122,start,2017-06-04 07:56:58,True
5799655,479497660_57199200319,19608610_68747425587_40388,start,2017-05-24 08:23:02,True
5799655,604993706_90694472539,320050958_65988620457_44097,start,2017-06-02 11:07:38,True
5802123,798251174_68345715479,782741905_27518387756_997962,start,2017-03-31 11:46:53,True
5802123,686195196_298564193,935553151_39521184105_704026,confirm,2017-05-23 21:28:17,True
5803472,140931159_33022496325,406136176_39905047074_260821,start,2017-04-12 12:19:00,True
5803472,914253520_84761303751,345671196_47758427588_189805,start,2017-06-01 12:14:53,True
5804091,170365347_91313699691,261810151_36977454872_339345,start,2017-05-13 15:36:35,True
5804091,607001157_52849092942,668550831_11393011878_142555,confirm,2017-05-14 19:15:50,True
5804511,595055124_16239006492,303667655_39079338039_996593,start,2017-04-15 20:34:18,True
5804511,193746144_67535686540,511546500_73641148182_348917,confirm,2017-05-23 20:28:31,True
5807230,895725490_42600765321,624093834_71773589185_41062,start,2017-05-08 07:45:38,True
5807230,201797679_43032676043,727148466_26671712766_339609,start,2017-06-10 08:13:03,True
5807306,36707496_47251593134,960909145_31180648767_819955,start,2017-04-01 14:40:42,True
5807306,482632296_95097277888,786051799_31974562869_954978,start,2017-04-22 17:26:42,True
5807332,843118101_29179603735,57263795_62783518114_731743,start,2017-05-10 11:13:42,True
5807332,464812231_79507179039,143215623_41159267189_167919,start,2017-06-08 21:48:49,True
5808177,424233089_64184125528,916785390_90891490509_996722,start,2017-03-18 16:33:38,True
5808177,731335578_78995896596,253417608_92332732339_434123,start,2017-06-06 20:41:26,True
5811895,249907048_96007529455,908607143_173989725_168052,start,2017-03-29 00:07:19,True
5811895,427399911_42252249497,789330754_84427560783_670118,start,2017-03-29 11:51:11,True
5812215,941057665_83704839520,167609005_10484581054_390635,start,2017-03-29 12:41:56,True
5812215,554358203_8467550617,72144138_96190997998_317819,confirm,2017-03-31 22:54:24,True
5812215,540920618_59303929454,638033100_70877268319_25993,confirm,2017-04-04 15:21:48,True
5812262,473181177_7747835544,277064307_83619608874_671670,start,2017-04-19 11:19:00,True
5812262,450883034_90025065699,197602449_67221347200_292545,start,2017-05-09 19:56:23,True
5812724,930225937_75306982238,213478567_70901727804_17740,start,2017-04-14 12:40:24,True
5812724,417260694_55418944499,462414304_62308289725_363017,start,2017-06-04 12:17:56,True
5814006,385795706_69714949387,526223839_84746219639_512318,start,2017-04-05 16:38:09,True
5814006,973844101_79396989261,778052253_14566391333_763610,start,2017-05-10 08:12:44,True
5814006,32916765_95402315029,503389731_46240436972_682427,start,2017-05-26 12:28:21,True
5815644,12180282_39585919837,930429413_31733364477_318988,start,2017-03-29 18:25:44,True
5815644,913745597_81187151220,908543022_4194692843_487730,start,2017-03-30 16:31:10,True
5816681,200041095_44544468420,845501678_29982473141_480893,start,2017-06-03 08:43:17,True
5816681,110875038_17520438483,451792817_89378988127_944837,confirm,2017-06-05 14:37:20,True
5817398,527698529_728304927,414755502_23797955010_503107,start,2017-04-05 12:40:20,True
5817398,35317596_62429987954,459844891_75886235992_529465,start,2017-04-14 22:13:09,True
5818148,617067112_91737351035,953265026_73380019032_809128,start,2017-04-05 16:54:15,True
5818148,528767085_38025473117,990560779_93598866702_597885,start,2017-04-11 21:35:49,True
5818148,617067112_91737351035,712216719_78274878157_665104,start,2017-04-19 11:40:04,True
5819683,382084601_36477585185,564365755_57647438906_531272,start,2017-04-16 14:05:39,True
5819683,732186770_89403571098,322125483_83925102821_875295,confirm,2017-04-25 15:59:31,True
5822562,898012332_46645759068,698552121_37667679068_151153,start,2017-04-17 11:56:43,True
5822562,247453284_21685141177,928176933_45770856535_425017,start,2017-04-17 16:03:32,True
5823078,921707104_79393569385,953706063_86454361533_237202,start,2017-04-06 12:25:30,True
5823078,591039908_64438828528,824036354_56634263963_550170,start,2017-04-06 16:52:20,True
5823078,350469309_67219648070,530304588_80329182978_789370,start,2017-04-10 10:53:31,True
5823529,225789426_85110573759,383168793_68169827920_259463,start,2017-03-30 09:42:41,True
5823529,607587949_66062751992,146535307_21468432718_316335,start,2017-03-31 13:41:08,True
5824640,201375377_46287262796,103021888_19484517133_523435,start,2017-04-12 00:53:06,True
5824640,950974566_84479650046,685338000_2007310655_554833,start,2017-05-16 01:31:40,True
5824897,462086723_48629632410,58287692_23554749901_884893,start,2017-04-12 18:02:48,True
5824897,33249058_25730666407,414805767_59927618516_364650,start,2017-04-19 12:46:49,True
5824897,462086723_48629632410,155120635_3128646332_733028,confirm,2017-04-22 20:49:51,True
5824903,311778942_46617744991,48165476_3827786859_598531,start,2017-03-17 00:24:47,True
5824903,97100649_7895689651,899260989_29667093698_375276,start,2017-05-24 14:22:15,True
5826157,200748240_48638885881,769660456_95785608647_973215,start,2017-06-11 23:13:42,True
5826157,344599817_88433807123,765700674_85189428223_710462,confirm,2017-06-13 18:00:32,True
5826160,903851930_50402388184,842608317_42559400580_37328,start,2017-04-05 13:15:29,True
5826160,69579557_2827236069,268191173_38958330991_849725,confirm,2017-05-03 19:02:25,True
5827803,713285293_95815870003,75634354_8652529311_473720,start,2017-04-05 13:17:49,True
5827803,203531784_80344231946,736733512_77878914029_194169,confirm,2017-06-04 17:05:16,True
5829248,266099914_98581586452,359307871_67005531407_59842,start,2017-03-30 11:02:20,True
5829248,15888053_13481691729,671978193_73299358770_313411,start,2017-05-03 09:21:18,True
5829734,552385478_24929650387,890224692_45544854150_443662,start,2017-06-01 11:32:17,True
5829734,393382571_90486725040,280259146_90617048240_380724,start,2017-06-07 16:34:56,True
5829734,869458410_45477210992,922677391_31301811345_774540,start,2017-06-14 11:51:02,True
5829932,111526716_93792164041,547068877_6057496878_27950,start,2017-03-15 20:30:13,True
5829932,159923059_5723698730,190107337_84346275168_174681,start,2017-03-17 13:19:15,True
5830611,819486749_86765268601,457377674_71906565741_360153,start,2017-04-06 15:03:16,True
5830611,267127222_69483034105,328432472_9927284377_665188,start,2017-05-03 10:53:18,True
5832478,72385467_50065198657,411645227_8236412687_685897,start,2017-03-29 11:47:30,True
5832478,379880387_15249802188,885166531_18871011325_890170,start,2017-06-07 12:27:32,True
5833170,891499117_44734110957,499131056_40215922351_436773,start,2017-03-31 17:46:19,True
5833170,501472043_29594476121,546556166_48642556199_484400,start,2017-06-20 07:59:58,True
5834927,60061453_22840163832,194252015_54413641673_574767,start,2017-06-08 20:53:20,True
5834927,74700989_89692671559,231512452_8946020919_59261,start,2017-06-17 15:57:47,True
5835112,224541311_97923161787,912052751_95987589726_993097,start,2017-04-06 14:41:18,True
5835112,628456520_59432073254,736550056_62877788731_167450,start,2017-04-09 13:31:29,True
5835230,899211386_53298700061,624548110_41899804735_861619,start,2017-03-26 14:53:23,True
5835230,300858675_93378512278,174885846_95531369898_857574,step_3,2017-03-26 15:20:46,True
5835230,957272215_48017445346,488263822_82511816808_390529,start,2017-06-07 20:51:01,True
5836024,103693004_51727684579,365408212_93271928861_577236,start,2017-03-29 20:50:40,True
5836024,810033508_79512616231,93887359_76552062391_479126,start,2017-04-08 13:12:43,True
5836024,238095629_66551817564,574264759_74507683158_470272,confirm,2017-04-23 13:32:18,True
5836024,856455701_97096414223,196889263_67058923869_83504,confirm,2017-04-28 17:24:16,True
5836024,441855426_17197094971,207146694_72947049355_919722,confirm,2017-05-06 11:40:09,True
5836024,611818788_63571264270,876163403_47670398040_954258,confirm,2017-05-28 16:27:41,True
5836024,479541804_47378505294,32616087_53546054285_709458,confirm,2017-06-17 17:41:51,True
5836998,38495322_25911528842,346111117_1819334522_515107,start,2017-04-19 11:29:21,True
5836998,267893884_29650790710,549618983_27947522122_980749,confirm,2017-05-09 21:18:05,True
5838650,379810810_92547029056,225859759_60042022878_666245,start,2017-04-05 16:58:03,True
5838650,1050007_50690003200,245347399_16470240977_651217,start,2017-04-21 18:54:34,True
5839232,720132175_48242422279,346133883_5503270710_105530,start,2017-03-29 12:00:30,True
5839232,817017649_81055322916,125448581_35950195208_929773,start,2017-03-29 17:36:27,True
5839486,808473488_14879436286,157834839_29358481818_174820,start,2017-04-12 11:06:31,True
5839486,899415501_81998475052,128975096_34401922057_260669,start,2017-04-20 11:09:32,True
5840906,310784194_47912512726,822575833_73647649918_589522,start,2017-04-05 22:32:31,True
5840906,607354396_72275428494,702995076_77737271243_590048,start,2017-05-22 16:30:34,True
5842004,682658907_55474619031,780914241_72226588247_5683,start,2017-04-01 10:56:42,True
5842004,328304089_84808149321,845968187_5856974374_148464,start,2017-05-06 13:49:56,True
5842296,838937765_83444231143,732565638_51600074770_891601,start,2017-03-29 16:10:47,True
5842296,5159159_65492578506,204141742_92838740759_4185,confirm,2017-03-30 15:41:40,True
5843376,532248914_77573384416,413824249_96106167054_597602,start,2017-03-28 21:45:04,True
5843376,187614750_81951780401,588657444_2891878475_427835,confirm,2017-04-03 12:19:05,True
5843655,673919906_65776486848,856116371_39851978562_800977,start,2017-06-03 20:28:54,True
5843655,947014083_19155149181,756169381_91126091518_668718,start,2017-06-05 13:55:22,True
5843655,63196725_75923779924,900154433_12120184356_892239,confirm,2017-06-06 21:28:32,True
5845530,730438889_46268612150,235936672_48946732600_950993,start,2017-03-26 19:34:20,True
5845530,124948662_87327309830,990656510_86618311118_568186,start,2017-04-06 13:46:00,True
5845530,353833849_48489070437,325551775_77611410328_845134,start,2017-04-07 14:01:11,True
